pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Tetr_caes	Tetr_impu	VBVO01000694.1	1	100000	0.0049773207848581	4000	382512	76850984	223016092
Tetr_caes	Tetr_immi	VBVO01000694.1	1	100000	0.0037825555500659	2718	33074	8743824	27061200
Tetr_impu	Tetr_immi	VBVO01000694.1	1	100000	0.0070154530790944	2718	15588	2221952	6969376
Tetr_caes	Tetr_impu	VBVO01000695.1	1	100000	0.0045042588701568	2323	283484	62936880	120956412
Tetr_caes	Tetr_immi	VBVO01000695.1	1	100000	0.0040285788461275	1750	31842	7904028	14053380
Tetr_impu	Tetr_immi	VBVO01000695.1	1	100000	0.00395368833943	1607	7596	1921244	3715332
Tetr_caes	Tetr_impu	VBVO01000696.1	1	100000	0.0049510743977728	3963	475188	95976744	190460316
Tetr_caes	Tetr_immi	VBVO01000696.1	1	100000	0.0065918791136436	2811	65596	9951032	24250408
Tetr_impu	Tetr_immi	VBVO01000696.1	1	100000	0.0037182876306963	2811	9424	2534500	6245180
Tetr_caes	Tetr_impu	VBVO01000697.1	1	100000	0.0047769380057503	3274	471632	98731028	130558516
Tetr_caes	Tetr_immi	VBVO01000697.1	1	100000	0.0039826396575898	2265	41448	10407168	16970688
Tetr_impu	Tetr_immi	VBVO01000697.1	1	100000	0.0049860429158207	2265	13518	2711168	4316864
Tetr_caes	Tetr_impu	VBVO01000698.1	1	100000	0.0037778245005909	4575	524810	138918576	200609016
Tetr_caes	Tetr_immi	VBVO01000698.1	1	100000	0.0038323165962771	3144	59388	15496632	25043976
Tetr_impu	Tetr_immi	VBVO01000698.1	1	100000	0.0044172889309196	3143	18142	4107044	6299932
Tetr_caes	Tetr_impu	VBVO01000699.1	1	100000	0.0035826782583624	5248	415534	115984180	251522612
Tetr_caes	Tetr_immi	VBVO01000699.1	1	100000	0.0031653156370973	3819	41616	13147504	30733904
Tetr_impu	Tetr_immi	VBVO01000699.1	1	100000	0.0045604600116185	3819	15732	3449652	7814924
Tetr_caes	Tetr_impu	VBVO01000700.1	1	100000	0.0034521651861686	3140	401330	116254576	104081624
Tetr_caes	Tetr_immi	VBVO01000700.1	1	100000	0.0031237594259938	2547	39564	12665508	13643292
Tetr_impu	Tetr_immi	VBVO01000700.1	1	100000	0.0029158500734933	2547	9522	3265600	3488000
Tetr_caes	Tetr_impu	VBVO01000701.1	1	100000	0.0040222446361654	1268	133800	33265008	55429056
Tetr_caes	Tetr_immi	VBVO01000701.1	1	100000	0.0010844812905525	1087	3286	3030020	7560316
Tetr_impu	Tetr_immi	VBVO01000701.1	1	100000	0.0036501736538139	1087	2968	813112	1905480
Tetr_caes	Tetr_impu	VBVO01000702.1	1	100000	0.0011442584874976	2561	66154	57813860	131675272
Tetr_caes	Tetr_immi	VBVO01000702.1	1	100000	0.0014457909368981	2254	7678	5310588	17314980
Tetr_impu	Tetr_immi	VBVO01000702.1	1	100000	0.0013202181987	2254	2002	1516416	4291680
Tetr_caes	Tetr_impu	VBVO01000703.1	1	100000	0.0026575375780024	2565	233764	87962632	91593884
Tetr_caes	Tetr_immi	VBVO01000703.1	1	100000	0.0026080778284398	2252	23214	8900808	12538776
Tetr_impu	Tetr_immi	VBVO01000703.1	1	100000	0.00249729158676	2252	5938	2377776	3125872
Tetr_caes	Tetr_impu	VBVO01000704.1	1	100000	0.0039484225568022	1687	98412	24924384	93427632
Tetr_caes	Tetr_immi	VBVO01000704.1	1	100000	0.0011562459823582	971	2770	2395684	11735900
Tetr_impu	Tetr_immi	VBVO01000704.1	1	100000	0.0037712267523923	971	2426	643292	2984356
Tetr_caes	Tetr_impu	VBVO01000705.1	1	100000	0.0020586335188667	1577	98554	47873504	62434492
Tetr_caes	Tetr_immi	VBVO01000705.1	1	100000	0.0024441037804066	1433	11830	4840220	8330884
Tetr_impu	Tetr_immi	VBVO01000705.1	1	100000	0.0029344057942003	1433	3870	1318836	2062252
Tetr_caes	Tetr_impu	VBVO01000706.1	1	100000	0.0021200214649261	2124	80088	37776976	110792576
Tetr_caes	Tetr_immi	VBVO01000706.1	1	100000	0.0021097982102557	1412	8182	3878096	13861552
Tetr_impu	Tetr_immi	VBVO01000706.1	1	100000	0.0010064833211335	1412	1078	1071056	3482800
Tetr_caes	Tetr_impu	VBVO01000707.1	1	100000	0.0042346885785228	2860	269752	63700552	146073500
Tetr_caes	Tetr_immi	VBVO01000707.1	1	100000	0.0057413344051972	1833	35138	6120180	18927468
Tetr_impu	Tetr_immi	VBVO01000707.1	1	100000	0.0047700631417172	1840	7896	1655324	4774532
Tetr_caes	Tetr_impu	VBVO01000708.1	1	100000	0.0056612990397335	2785	364694	64418784	130386396
Tetr_caes	Tetr_immi	VBVO01000708.1	1	100000	0.005446377917951	2467	37556	6895592	16364728
Tetr_impu	Tetr_immi	VBVO01000708.1	1	100000	0.0057203725064381	2467	9978	1744292	4226748
Tetr_caes	Tetr_impu	VBVO01000709.1	1	100000	0.0041343965712098	3200	308898	74714168	149119432
Tetr_caes	Tetr_immi	VBVO01000709.1	1	100000	0.0041284524245006	2074	30156	7304432	19421968
Tetr_impu	Tetr_immi	VBVO01000709.1	1	100000	0.003497726118069	2074	6802	1944692	4916108
Tetr_caes	Tetr_impu	VBVO01000710.1	1	100000	0.0026257447404775	3292	202006	76932840	153475872
Tetr_caes	Tetr_immi	VBVO01000710.1	1	100000	0.00324609700107	2259	28394	8747120	18764368
Tetr_impu	Tetr_immi	VBVO01000710.1	1	100000	0.0032863198376317	2259	7390	2248716	4813620
Tetr_caes	Tetr_impu	VBVO01000711.1	1	100000	0.0032183826744602	2543	95006	29519796	148357968
Tetr_caes	Tetr_immi	VBVO01000711.1	1	100000	0.0042419508688499	1254	12274	2893480	18345656
Tetr_impu	Tetr_immi	VBVO01000711.1	1	100000	0.0056384420515694	1254	3944	699484	4752708
Tetr_caes	Tetr_impu	VBVO01000712.1	1	100000	0.0053624531159392	5270	670952	125120348	243855352
Tetr_caes	Tetr_immi	VBVO01000712.1	1	100000	0.0029496048326925	3968	37730	12791544	31265256
Tetr_impu	Tetr_immi	VBVO01000712.1	1	100000	0.0047845259994878	3968	16292	3405144	7904456
Tetr_caes	Tetr_impu	VBVO01000713.1	1	100000	0.0036054256786131	3423	334312	92724696	146917152
Tetr_caes	Tetr_immi	VBVO01000713.1	1	100000	0.0043735172169131	2685	44184	10102624	18511328
Tetr_impu	Tetr_immi	VBVO01000713.1	1	100000	0.0033269078916809	2685	9168	2755712	4589632
Tetr_caes	Tetr_impu	VBVO01000714.1	1	100000	0.0052638121681426	3391	421742	80121020	187709872
Tetr_caes	Tetr_immi	VBVO01000714.1	1	100000	0.0042095193127892	2839	40940	9725576	22254232
Tetr_impu	Tetr_immi	VBVO01000714.1	1	100000	0.0041739350035308	2837	10710	2565924	5643452
Tetr_caes	Tetr_impu	VBVO01000715.1	1	100000	0.0036120765888547	2401	272952	75566504	94407136
Tetr_caes	Tetr_immi	VBVO01000715.1	1	100000	0.0026301737832665	1830	20570	7820776	12474584
Tetr_impu	Tetr_immi	VBVO01000715.1	1	100000	0.0034962189740134	1826	7390	2113712	3096208
Tetr_caes	Tetr_impu	VBVO01000716.1	1	100000	0.0039788401084698	3809	521852	131156816	135694804
Tetr_caes	Tetr_immi	VBVO01000716.1	1	100000	0.0063807719693353	2966	78968	12375932	19486948
Tetr_impu	Tetr_immi	VBVO01000716.1	1	100000	0.0062165985358953	2961	21692	3489368	4689992
Tetr_caes	Tetr_impu	VBVO01000717.1	1	100000	0.003888776924301	4711	498986	128314380	231358236
Tetr_caes	Tetr_immi	VBVO01000717.1	1	100000	0.0049240327289296	3126	66354	13475540	29470444
Tetr_impu	Tetr_immi	VBVO01000717.1	1	100000	0.0038473080017196	3126	14462	3758992	7265456
Tetr_caes	Tetr_impu	VBVO01000718.1	1	100000	0.0039091374531782	1998	150720	38555820	101200284
Tetr_caes	Tetr_immi	VBVO01000718.1	1	100000	0.0037161655898375	1116	13788	3710276	12977020
Tetr_impu	Tetr_immi	VBVO01000718.1	1	100000	0.0032095434500859	1116	3150	981448	3302264
Tetr_caes	Tetr_impu	VBVO01000719.1	1	100000	0.0047158840775517	4569	484534	102745104	227409456
Tetr_caes	Tetr_immi	VBVO01000719.1	1	100000	0.0033414939704766	3412	37032	11082468	28338972
Tetr_impu	Tetr_immi	VBVO01000719.1	1	100000	0.0031046387442357	3412	9000	2898888	7220792
Tetr_caes	Tetr_impu	VBVO01000720.1	1	100000	0.0038746968646017	2588	373198	96316696	84918572
Tetr_caes	Tetr_immi	VBVO01000720.1	1	100000	0.0047935231535143	1720	49048	10232140	11407892
Tetr_impu	Tetr_immi	VBVO01000720.1	1	100000	0.0039582636140627	1720	10314	2605688	2949416
Tetr_caes	Tetr_impu	VBVO01000721.1	1	100000	0.0059597766357714	3555	369576	62011720	206798444
Tetr_caes	Tetr_immi	VBVO01000721.1	1	100000	0.0036609778022571	1576	22546	6158464	25938272
Tetr_impu	Tetr_immi	VBVO01000721.1	1	100000	0.006286181012402	1576	10190	1621016	6618376
Tetr_caes	Tetr_impu	VBVO01000722.1	1	100000	0.0040733931109543	4002	381356	93621212	196313248
Tetr_caes	Tetr_immi	VBVO01000722.1	1	100000	0.0040697324396787	2289	39478	9700392	24918648
Tetr_impu	Tetr_immi	VBVO01000722.1	1	100000	0.0064628035256594	2289	16178	2503248	6383632
Tetr_caes	Tetr_impu	VBVO01000723.1	1	100000	0.003575897946232	2978	269470	75357296	133367536
Tetr_caes	Tetr_immi	VBVO01000723.1	1	100000	0.0027374939967236	2417	24966	9120020	15802348
Tetr_impu	Tetr_immi	VBVO01000723.1	1	100000	0.0042199110088029	2412	9298	2203364	4194332
Tetr_caes	Tetr_impu	VBVO01000724.1	1	100000	0.0055658310082155	2239	278836	50097820	107425076
Tetr_caes	Tetr_immi	VBVO01000724.1	1	100000	0.0043440441466927	1661	21774	5012380	13796324
Tetr_impu	Tetr_immi	VBVO01000724.1	1	100000	0.0036481767557817	1661	5186	1421532	3406756
Tetr_caes	Tetr_impu	VBVO01000725.1	1	100000	0.0041411552732847	2687	256058	61832504	136120336
Tetr_caes	Tetr_immi	VBVO01000725.1	1	100000	0.0056106442784778	1978	39338	7011316	16624844
Tetr_impu	Tetr_immi	VBVO01000725.1	1	100000	0.0068248805067531	1978	11800	1728968	4338552
Tetr_caes	Tetr_impu	VBVO01000726.1	1	100000	0.0021274882469309	2662	74506	35020640	161183500
Tetr_caes	Tetr_immi	VBVO01000726.1	1	100000	0.0049325327027938	1405	18374	3725064	19702296
Tetr_impu	Tetr_immi	VBVO01000726.1	1	100000	0.0046489607101292	1405	4458	958924	5054996
Tetr_caes	Tetr_impu	VBVO01000727.1	1	100000	0.004070580683886	2583	242458	59563492	141187268
Tetr_caes	Tetr_immi	VBVO01000727.1	1	100000	0.005140241227659	1715	32904	6401256	17568984
Tetr_impu	Tetr_immi	VBVO01000727.1	1	100000	0.0052538377783361	1714	8782	1671540	4481740
Tetr_caes	Tetr_impu	VBVO01000728.1	1	100000	0.0038722619525761	4110	384758	99362596	188263580
Tetr_caes	Tetr_immi	VBVO01000728.1	1	100000	0.0039309727141483	3078	40168	10218336	24125088
Tetr_impu	Tetr_immi	VBVO01000728.1	1	100000	0.0054408299753343	3078	14982	2753624	6062504
Tetr_caes	Tetr_impu	VBVO01000729.1	1	100000	0.0081819966083197	2261	543440	66418996	101805944
Tetr_caes	Tetr_immi	VBVO01000729.1	1	100000	0.0048619458774526	1834	30788	6332444	13754116
Tetr_impu	Tetr_immi	VBVO01000729.1	1	100000	0.0061789130762277	1834	10500	1699328	3456992
Tetr_caes	Tetr_impu	VBVO01000730.1	1	100000	0.0072682695888548	2797	362624	49891380	145823124
Tetr_caes	Tetr_immi	VBVO01000730.1	1	100000	0.0064878587802602	1931	34970	5390068	17978828
Tetr_impu	Tetr_immi	VBVO01000730.1	1	100000	0.0057502668452241	1931	8124	1412804	4586108
Tetr_caes	Tetr_impu	VBVO01000731.1	1	100000	0.0063119188022917	3838	326642	51750032	216920236
Tetr_caes	Tetr_immi	VBVO01000731.1	1	100000	0.0068773358331333	2265	44488	6468784	25611248
Tetr_impu	Tetr_immi	VBVO01000731.1	1	100000	0.0045111186025895	2262	7226	1601820	6633284
Tetr_caes	Tetr_impu	VBVO01000732.1	1	100000	0.0040382558498109	3703	518836	128480220	130537224
Tetr_caes	Tetr_immi	VBVO01000732.1	1	100000	0.0040150784219134	2981	54598	13598240	17329216
Tetr_impu	Tetr_immi	VBVO01000732.1	1	100000	0.0037991317239655	2981	13438	3537124	4402108
Tetr_caes	Tetr_impu	VBVO01000733.1	1	100000	0.0046703041828533	2868	278886	59714740	141036020
Tetr_caes	Tetr_immi	VBVO01000733.1	1	100000	0.0036450410993166	2005	21452	5885256	18084984
Tetr_impu	Tetr_immi	VBVO01000733.1	1	100000	0.0035736051172538	2005	5770	1614616	4538664
Tetr_caes	Tetr_impu	VBVO01000734.1	1	100000	0.0055128802882793	3528	466666	84650124	162196368
Tetr_caes	Tetr_immi	VBVO01000734.1	1	100000	0.0049205559071853	2826	46894	9530224	19943984
Tetr_impu	Tetr_immi	VBVO01000734.1	1	100000	0.0043099634199889	2826	10326	2395844	5170332
Tetr_caes	Tetr_impu	VBVO01000735.1	1	100000	0.0043695348773149	2938	228426	52276960	163932308
Tetr_caes	Tetr_immi	VBVO01000735.1	1	100000	0.0040276090841372	1832	21952	5450380	20365652
Tetr_impu	Tetr_immi	VBVO01000735.1	1	100000	0.0037523765981054	1822	5384	1434824	5192280
Tetr_caes	Tetr_impu	VBVO01000736.1	1	100000	0.0034020731449369	2980	196098	57640736	151223992
Tetr_caes	Tetr_immi	VBVO01000736.1	1	100000	0.0017144054327229	1676	10998	6415052	18524020
Tetr_impu	Tetr_immi	VBVO01000736.1	1	100000	0.0032232803344939	1676	5532	1716264	4685720
Tetr_caes	Tetr_impu	VBVO01000737.1	1	100000	0.0034403954796006	3706	435132	126477320	132749968
Tetr_caes	Tetr_immi	VBVO01000737.1	1	100000	0.0072929520010367	2567	103550	14198640	16753872
Tetr_impu	Tetr_immi	VBVO01000737.1	1	100000	0.0066313998399837	2567	24600	3709624	4236040
Tetr_caes	Tetr_impu	VBVO01000738.1	1	100000	0.0031582914390888	4265	303504	96097528	202580432
Tetr_caes	Tetr_immi	VBVO01000738.1	1	100000	0.0026070352920525	3079	24358	9343180	26319860
Tetr_impu	Tetr_immi	VBVO01000738.1	1	100000	0.0027049859063041	3074	6468	2391140	6763740
Tetr_caes	Tetr_impu	VBVO01000739.1	1	100000	0.0030257515392411	3985	311924	103089760	175653020
Tetr_caes	Tetr_immi	VBVO01000739.1	1	100000	0.0027640976042603	2706	31300	11323768	21958952
Tetr_impu	Tetr_immi	VBVO01000739.1	1	100000	0.0034687316886984	2706	10324	2976304	5567536
Tetr_caes	Tetr_impu	VBVO01000740.1	1	100000	0.0037175700283271	3861	397480	106919304	163639560
Tetr_caes	Tetr_immi	VBVO01000740.1	1	100000	0.0045378149712431	2870	59118	13027856	19277680
Tetr_impu	Tetr_immi	VBVO01000740.1	1	100000	0.0052522144338815	2863	17096	3255008	5037984
Tetr_caes	Tetr_impu	VBVO01000741.1	1	100000	0.0038782278268305	3145	266428	68698388	171712888
Tetr_caes	Tetr_immi	VBVO01000741.1	1	100000	0.0041359371992743	2555	32320	7814432	20891392
Tetr_impu	Tetr_immi	VBVO01000741.1	1	100000	0.004927536231884	2550	10472	2125200	5243728
Tetr_caes	Tetr_impu	VBVO01000742.1	1	100000	0.0067850720407848	3378	454188	66939304	169484936
Tetr_caes	Tetr_immi	VBVO01000742.1	1	100000	0.0048080624459211	2394	33474	6962056	21267704
Tetr_impu	Tetr_immi	VBVO01000742.1	1	100000	0.0072180145376912	2392	13064	1809916	5436804
Tetr_caes	Tetr_impu	VBVO01000743.1	1	100000	0.0042347324001474	5302	642364	151689396	220433964
Tetr_caes	Tetr_immi	VBVO01000743.1	1	100000	0.0048181526281486	3565	80430	16693120	27739520
Tetr_impu	Tetr_immi	VBVO01000743.1	1	100000	0.0044643103039917	3562	19452	4357224	7048856
Tetr_caes	Tetr_impu	VBVO01000744.1	1	100000	0.005145266004372	2651	300296	58363552	147073724
Tetr_caes	Tetr_immi	VBVO01000744.1	1	100000	0.0059259486633788	1848	41700	7036848	17492976
Tetr_impu	Tetr_immi	VBVO01000744.1	1	100000	0.0060033631218917	1848	10082	1679392	4617536
Tetr_caes	Tetr_impu	VBVO01000745.1	1	100000	0.0041100283163317	3706	262594	63891044	195336244
Tetr_caes	Tetr_immi	VBVO01000745.1	1	100000	0.0026909551875886	2414	19088	7093392	23859120
Tetr_impu	Tetr_immi	VBVO01000745.1	1	100000	0.0037594840118533	2414	7272	1934308	6011356
Tetr_caes	Tetr_impu	VBVO01000746.1	1	100000	0.0022355546689494	2713	92342	41306080	158815148
Tetr_caes	Tetr_immi	VBVO01000746.1	1	100000	0.0043168355105699	1847	17510	4056212	19838860
Tetr_impu	Tetr_immi	VBVO01000746.1	1	100000	0.0030530895278477	1847	3318	1086768	5047216
Tetr_caes	Tetr_impu	VBVO01000747.1	1	100000	0.0039146465165142	5681	429056	109602744	307217388
Tetr_caes	Tetr_immi	VBVO01000747.1	1	100000	0.0057970635190661	4212	76196	13143896	36625672
Tetr_impu	Tetr_immi	VBVO01000747.1	1	100000	0.0047800248029466	4087	16466	3444752	9331344
Tetr_caes	Tetr_impu	VBVO01000748.1	1	100000	0.0028512811270876	2410	206816	72534412	96040268
Tetr_caes	Tetr_immi	VBVO01000748.1	1	100000	0.004018342358633	1690	33422	8317360	11810960
Tetr_impu	Tetr_immi	VBVO01000748.1	1	100000	0.0031401583323626	1690	6686	2129192	3037848
Tetr_caes	Tetr_impu	VBVO01000749.1	1	100000	0.003869802257172	1408	192948	49859912	59258968
Tetr_caes	Tetr_immi	VBVO01000749.1	1	100000	0.0036317496552304	1250	21942	6041716	6987404
Tetr_impu	Tetr_immi	VBVO01000749.1	1	100000	0.0019106979772813	1250	2770	1449732	1894908
Tetr_caes	Tetr_impu	VBVO01000750.1	1	100000	0.0034682295350164	3277	402026	115916780	114002296
Tetr_caes	Tetr_immi	VBVO01000750.1	1	100000	0.0049472465052039	2989	67370	13617676	13835348
Tetr_impu	Tetr_immi	VBVO01000750.1	1	100000	0.0049908966492731	2989	17840	3574508	3472820
Tetr_caes	Tetr_impu	VBVO01000751.1	1	100000	0.0021396652957016	2698	69010	32252708	156466996
Tetr_caes	Tetr_immi	VBVO01000751.1	1	100000	0.0026737487143709	1831	8922	3336888	19196808
Tetr_impu	Tetr_immi	VBVO01000751.1	1	100000	0.0017393429148988	1831	1566	900340	4884172
Tetr_caes	Tetr_impu	VBVO01000752.1	1	100000	0.0066849803733527	4565	804644	120365948	210138352
Tetr_caes	Tetr_immi	VBVO01000752.1	1	100000	0.0044269907307385	3138	63194	14274708	25188492
Tetr_impu	Tetr_immi	VBVO01000752.1	1	100000	0.0066999703024903	3134	25268	3771360	6359040
Tetr_caes	Tetr_impu	VBVO01000753.1	1	100000	0.0039749508598536	4239	416042	104665948	212058596
Tetr_caes	Tetr_immi	VBVO01000753.1	1	100000	0.0050390866978747	2957	56096	11132176	26685680
Tetr_impu	Tetr_immi	VBVO01000753.1	1	100000	0.0049934664317615	2956	15362	3076420	6631612
Tetr_caes	Tetr_impu	VBVO01000754.1	1	100000	0.0039685995446685	3404	446600	112533400	127528136
Tetr_caes	Tetr_immi	VBVO01000754.1	1	100000	0.0029888170595184	2702	34024	11383768	17280296
Tetr_impu	Tetr_immi	VBVO01000754.1	1	100000	0.0033394768325411	2708	10328	3092700	4265508
Tetr_caes	Tetr_impu	VBVO01000755.1	1	100000	0.0040970873867643	2423	195862	47805180	121818720
Tetr_caes	Tetr_immi	VBVO01000755.1	1	100000	0.0037603665944746	1679	20502	5452128	14801472
Tetr_impu	Tetr_immi	VBVO01000755.1	1	100000	0.0051537257021007	1679	7096	1376868	3822332
Tetr_caes	Tetr_impu	VBVO01000756.1	1	100000	0.0039669464257481	3627	334210	84248680	169522664
Tetr_caes	Tetr_immi	VBVO01000756.1	1	100000	0.0045277087061879	2499	41166	9092016	21209040
Tetr_impu	Tetr_immi	VBVO01000756.1	1	100000	0.0030456581857484	2499	7304	2398168	5380264
Tetr_caes	Tetr_impu	VBVO01000757.1	1	100000	0.0041370300343816	2841	266490	64415776	144309056
Tetr_caes	Tetr_immi	VBVO01000757.1	1	100000	0.0049828882392539	2273	38106	7647372	17274996
Tetr_impu	Tetr_immi	VBVO01000757.1	1	100000	0.0049012331872757	2273	9642	1967260	4430436
Tetr_caes	Tetr_impu	VBVO01000758.1	1	100000	0.0025235297950198	3215	169182	67041808	167843576
Tetr_caes	Tetr_immi	VBVO01000758.1	1	100000	0.0040926289253271	1976	29404	7184624	20861392
Tetr_impu	Tetr_immi	VBVO01000758.1	1	100000	0.0040527075211513	1976	7988	1971028	5228524
Tetr_caes	Tetr_impu	VBVO01000759.1	1	100000	0.0032457795856346	3230	303356	93461676	132540312
Tetr_caes	Tetr_immi	VBVO01000759.1	1	100000	0.005093655749716	2534	51362	10083524	16901788
Tetr_impu	Tetr_immi	VBVO01000759.1	1	100000	0.0049960918520396	2534	13244	2650872	4276392
Tetr_caes	Tetr_impu	VBVO01000760.1	1	100000	0.0044410148670523	2249	318158	71640832	95814680
Tetr_caes	Tetr_immi	VBVO01000760.1	1	100000	0.0036946246316131	1403	30228	8181616	11813072
Tetr_impu	Tetr_immi	VBVO01000760.1	1	100000	0.0037664552496443	1403	7986	2120296	3012440
Tetr_caes	Tetr_impu	VBVO01000761.1	1	100000	0.0039187186052738	3548	233412	59563348	199104356
Tetr_caes	Tetr_immi	VBVO01000761.1	1	100000	0.0032017072401618	2119	20266	6329748	24555948
Tetr_impu	Tetr_immi	VBVO01000761.1	1	100000	0.0036575120398528	2116	6182	1690220	6238292
Tetr_caes	Tetr_impu	VBVO01000762.1	1	100000	0.0084702017462373	2493	451640	53321044	121409060
Tetr_caes	Tetr_immi	VBVO01000762.1	1	100000	0.0046126908682179	2063	27282	5914552	14948744
Tetr_impu	Tetr_immi	VBVO01000762.1	1	100000	0.0087966454032241	2060	13812	1570144	3785568
Tetr_caes	Tetr_impu	VBVO01000763.1	1	100000	0.0031342901716718	2247	192676	61473568	105142568
Tetr_caes	Tetr_immi	VBVO01000763.1	1	100000	0.0032266582989845	1395	19990	6195264	13699200
Tetr_impu	Tetr_immi	VBVO01000763.1	1	100000	0.0027997958507388	1395	4630	1653692	3453316
Tetr_caes	Tetr_impu	VBVO01000764.1	1	100000	0.0025023106192688	2557	157560	62965804	116380868
Tetr_caes	Tetr_immi	VBVO01000764.1	1	100000	0.0028757019107863	1955	19690	6847024	14567504
Tetr_impu	Tetr_immi	VBVO01000764.1	1	100000	0.0031077363027795	1948	5738	1846360	3650856
Tetr_caes	Tetr_impu	VBVO01000765.1	1	100000	0.0033625687694601	2780	153500	45649624	149505296
Tetr_caes	Tetr_immi	VBVO01000765.1	1	100000	0.0020614366180825	1814	8378	4064156	19237924
Tetr_impu	Tetr_immi	VBVO01000765.1	1	100000	0.0025716610905145	1814	2844	1105900	4875860
Tetr_caes	Tetr_impu	VBVO01000766.1	1	100000	0.0041599822964097	2974	359124	86328252	132189300
Tetr_caes	Tetr_immi	VBVO01000766.1	1	100000	0.0040067992001151	1832	35858	8949288	17142360
Tetr_impu	Tetr_immi	VBVO01000766.1	1	100000	0.0040043430018447	1689	9412	2350448	4347408
Tetr_caes	Tetr_impu	VBVO01000767.1	1	100000	0.0051197043545145	2678	260814	50943176	146240236
Tetr_caes	Tetr_immi	VBVO01000767.1	1	100000	0.0061614271986239	1563	33700	5469512	18074776
Tetr_impu	Tetr_immi	VBVO01000767.1	1	100000	0.0032411645307649	1563	5212	1608064	4435872
Tetr_caes	Tetr_impu	VBVO01000768.1	1	100000	0.0046011499786165	3976	487110	105867012	172805820
Tetr_caes	Tetr_immi	VBVO01000768.1	1	100000	0.0047162835271707	3106	51024	10818688	22455680
Tetr_impu	Tetr_immi	VBVO01000768.1	1	100000	0.0042548289991389	3103	12116	2847588	5694108
Tetr_caes	Tetr_impu	VBVO01000769.1	1	100000	0.0029016557796313	4111	179710	61933604	225622624
Tetr_caes	Tetr_immi	VBVO01000769.1	1	100000	0.0031563376899122	2387	22132	7011924	27323148
Tetr_impu	Tetr_immi	VBVO01000769.1	1	100000	0.0032557947720618	2387	6000	1842868	6971116
Tetr_caes	Tetr_impu	VBVO01000770.1	1	100000	0.0038127103425993	4254	458570	120274020	188896140
Tetr_caes	Tetr_immi	VBVO01000770.1	1	100000	0.0052391352203997	3479	66162	12628420	24287420
Tetr_impu	Tetr_immi	VBVO01000770.1	1	100000	0.0039318700783843	3323	13052	3319540	6156940
Tetr_caes	Tetr_impu	VBVO01000771.1	1	100000	0.0016098787590359	1557	71728	44554908	64703868
Tetr_caes	Tetr_immi	VBVO01000771.1	1	100000	0.0025772447860132	1128	10656	4134648	8911176
Tetr_impu	Tetr_immi	VBVO01000771.1	1	100000	0.0023165120554262	1128	2616	1129284	2219644
Tetr_caes	Tetr_impu	VBVO01000772.1	1	100000	0.0020240867657911	2996	157944	78032228	131811772
Tetr_caes	Tetr_immi	VBVO01000772.1	1	100000	0.0017799435344405	2140	15204	8541844	16514156
Tetr_impu	Tetr_immi	VBVO01000772.1	1	100000	0.0010710949624519	2140	2330	2175344	4256656
Tetr_caes	Tetr_impu	VBVO01000773.1	1	100000	0.006249803546615	2790	497876	79662664	115492256
Tetr_caes	Tetr_immi	VBVO01000773.1	1	100000	0.0037233590920183	2230	27890	7490548	15811532
Tetr_impu	Tetr_immi	VBVO01000773.1	1	100000	0.0048627542624563	2230	9988	2053980	3927780
Tetr_caes	Tetr_impu	VBVO01000774.1	1	100000	0.0051724757422999	2971	394444	76258260	151632324
Tetr_caes	Tetr_immi	VBVO01000774.1	1	100000	0.0054952500191582	1798	43312	7881716	19329100
Tetr_impu	Tetr_immi	VBVO01000774.1	1	100000	0.0057222204403826	1798	12132	2120156	4864996
Tetr_caes	Tetr_impu	VBVO01000775.1	1	100000	0.004060415908621	2539	354774	87373808	90364060
Tetr_caes	Tetr_immi	VBVO01000775.1	1	100000	0.0053348606365347	1824	48194	9033788	12188644
Tetr_impu	Tetr_immi	VBVO01000775.1	1	100000	0.005133393157523	1824	12036	2344648	3103256
Tetr_caes	Tetr_impu	VBVO01000776.1	1	100000	0.0011254172829969	1682	31818	28272180	89380356
Tetr_caes	Tetr_immi	VBVO01000776.1	1	100000	0.0019683587034446	831	5656	2873460	11174604
Tetr_impu	Tetr_immi	VBVO01000776.1	1	100000	0.0016429176366051	831	1420	864316	2741892
Tetr_caes	Tetr_impu	VBVO01000777.1	1	100000	0.0029050857105104	3226	155482	53520624	192206700
Tetr_caes	Tetr_immi	VBVO01000777.1	1	100000	0.001601203385942	1977	10832	6764912	22575664
Tetr_impu	Tetr_immi	VBVO01000777.1	1	100000	0.0024546336529179	1965	4038	1645052	5886820
Tetr_caes	Tetr_impu	VBVO01000778.1	1	100000	0.002881697138197	2808	210150	72925776	132511500
Tetr_caes	Tetr_immi	VBVO01000778.1	1	100000	0.0028434046881501	1958	19188	6748248	17781576
Tetr_impu	Tetr_immi	VBVO01000778.1	1	100000	0.0031860743919692	1958	5666	1778364	4518564
Tetr_caes	Tetr_impu	VBVO01000779.1	1	100000	0.0048974949771653	3099	391832	80006616	137042028
Tetr_caes	Tetr_immi	VBVO01000779.1	1	100000	0.0053378388078557	2263	47592	8915968	17000288
Tetr_impu	Tetr_immi	VBVO01000779.1	1	100000	0.0052158738818131	2259	11932	2287632	4365200
