pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Camp_herc	Camp_fall	NW_020229281.1	900001	1000000	0.018305286148233	2325	17500	956008	1805100
Camp_lign	Camp_fall	NW_020229281.1	900001	1000000	0.0178171527947278	2328	46718	2622080	5928448
Camp_lign	Camp_herc	NW_020229281.1	900001	1000000	0.0041783612067527	2892	56726	13576136	24290488
Camp_herc	Camp_fall	NW_020229281.1	1000001	1100000	0.0118994736489204	2310	11358	954496	1457676
Camp_lign	Camp_fall	NW_020229281.1	1000001	1100000	0.0154036247967909	2310	36726	2384244	5085708
Camp_lign	Camp_herc	NW_020229281.1	1000001	1100000	0.0048301171169726	2636	54200	11221260	21859956
Camp_lign	Camp_fall	NW_020229281.1	1100001	1200000	0.0106448628452215	3393	44228	4154868	7516428
Camp_lign	Camp_herc	NW_020229281.1	1100001	1200000	0.0029054486159986	3788	55536	19114432	32572736
Camp_herc	Camp_fall	NW_020229281.1	1100001	1200000	0.0126184432601964	3513	18990	1504940	2263916
Camp_lign	Camp_herc	NW_020229281.1	1200001	1300000	0.0281335794533512	429	36030	1280676	5528412
Camp_lign	Camp_fall	NW_020229281.1	1200001	1300000	0.0261849898116585	143	5500	210044	1327492
Camp_herc	Camp_fall	NW_020229281.1	1200001	1300000	0.0210390329426963	143	912	43348	453148
Camp_lign	Camp_herc	NW_020229281.1	1300001	1400000	0.004841903912611	2078	46130	9527244	18756660
Camp_herc	Camp_fall	NW_020229281.1	1300001	1400000	0.0091966935497392	1809	6582	715692	1346676
Camp_lign	Camp_fall	NW_020229281.1	1300001	1400000	0.0105680962328231	1667	23798	2251872	4134816
Camp_herc	Camp_fall	NW_020229281.1	1400001	1500000	0.0189412274221078	1398	11896	628048	831060
Camp_lign	Camp_fall	NW_020229281.1	1400001	1500000	0.0139420071568149	1528	22660	1625304	2893224
Camp_lign	Camp_herc	NW_020229281.1	1400001	1500000	0.0031500361680929	1529	27696	8792280	11218344
Camp_lign	Camp_herc	NW_020229281.1	1500001	1600000	0.0021637753807822	2487	32994	15248348	15999652
Camp_lign	Camp_fall	NW_020229281.1	1500001	1600000	0.0087798562515183	1524	23708	2700272	4355728
Camp_herc	Camp_fall	NW_020229281.1	1500001	1600000	0.0103476332033345	1524	9106	880008	1398492
Camp_lign	Camp_herc	NW_020229281.1	1600001	1700000	0.0053831228113898	2945	84672	15729160	29446520
Camp_lign	Camp_fall	NW_020229281.1	1600001	1700000	0.012047938433897	2505	41092	3410708	6790252
Camp_herc	Camp_fall	NW_020229281.1	1600001	1700000	0.0110242661797147	2494	11374	1031724	2262336
Camp_herc	Camp_fall	NW_020229281.1	1700001	1800000	0.0073449651164158	2963	12486	1699940	2120128
Camp_lign	Camp_fall	NW_020229281.1	1700001	1800000	0.007615902688678	3089	38488	5053636	6776252
Camp_lign	Camp_herc	NW_020229281.1	1700001	1800000	0.0062163267848187	4093	168482	27103144	25286360
Camp_lign	Camp_fall	NW_020229281.1	1800001	1900000	0.0040437001209938	2109	10454	2585256	5400792
Camp_lign	Camp_herc	NW_020229281.1	1800001	1900000	0.0021715530683855	2822	34654	15958164	19408620
Camp_herc	Camp_fall	NW_020229281.1	1800001	1900000	0.0052411864576051	2251	5248	1001300	1577528
Camp_herc	Camp_fall	NW_020229281.1	1900001	2000000	0.0169784108386141	1774	10642	626796	1866968
Camp_lign	Camp_fall	NW_020229281.1	1900001	2000000	0.0172099604869411	1489	26708	1551892	6170732
Camp_lign	Camp_herc	NW_020229281.1	1900001	2000000	0.0042803887776511	2305	39292	9179540	25020652
Camp_herc	Camp_fall	NW_020229281.1	2000001	2100000	0.0146285948733979	2677	23960	1637888	1451324
Camp_lign	Camp_fall	NW_020229281.1	2000001	2100000	0.0161231940482193	2672	76614	4751788	4814804
Camp_lign	Camp_herc	NW_020229281.1	2000001	2100000	0.0057754029495173	3266	134052	23210848	19155488
Camp_herc	Camp_fall	NW_020229281.1	2100001	2200000	0.0177437063759705	2646	21720	1224096	1828660
Camp_lign	Camp_fall	NW_020229281.1	2100001	2200000	0.0175073428710785	2535	65758	3756024	5697672
Camp_lign	Camp_herc	NW_020229281.1	2100001	2200000	0.004623377604042	3121	82290	17798676	24067692
Camp_herc	Camp_fall	NW_020229281.1	2200001	2300000	0.0070543217561654	2396	7706	1092380	1852744
Camp_lign	Camp_herc	NW_020229281.1	2200001	2300000	0.0038624464663935	3249	59668	15448240	24942032
Camp_lign	Camp_fall	NW_020229281.1	2200001	2300000	0.008977153919142	2397	28232	3144872	5975512
Camp_lign	Camp_herc	NW_020229281.1	2300001	2400000	0.0020895139478748	4053	54602	26131436	25531924
Camp_herc	Camp_fall	NW_020229281.1	2300001	2400000	0.0157844507311087	3236	27786	1760340	2006780
Camp_lign	Camp_fall	NW_020229281.1	2300001	2400000	0.0157095226383324	3234	86356	5497048	6168872
Camp_lign	Camp_herc	NW_020229281.1	2400001	2500000	0.0038403975975033	5217	127604	33226768	35602160
Camp_herc	Camp_fall	NW_020229281.1	2400001	2500000	0.0133876025972764	4747	34168	2552212	2466564
Camp_lign	Camp_fall	NW_020229281.1	2400001	2500000	0.0129822973484397	4739	98108	7557060	7984956
Camp_lign	Camp_fall	NW_020229281.1	2500001	2600000	0.0058199246833276	2385	19108	3283204	4165244
Camp_lign	Camp_herc	NW_020229281.1	2500001	2600000	0.0017235444458617	2528	25456	14769564	18216420
Camp_herc	Camp_fall	NW_020229281.1	2500001	2600000	0.005444827151678	2270	6222	1142736	1262492
Camp_herc	Camp_fall	NW_020229281.1	2600001	2700000	0.0084108093290997	1968	7364	875540	1457644
Camp_lign	Camp_fall	NW_020229281.1	2600001	2700000	0.0071368711536996	2101	16862	2362660	4862684
Camp_lign	Camp_herc	NW_020229281.1	2600001	2700000	0.0040923566709264	2541	61434	15011888	16986064
Camp_herc	Camp_fall	NW_020229281.1	2700001	2800000	0.0092137231657648	2256	15700	1703980	891340
Camp_lign	Camp_herc	NW_020229281.1	2700001	2800000	0.0058470818274857	2669	135928	23247152	12345808
Camp_lign	Camp_fall	NW_020229281.1	2700001	2800000	0.0103151157849165	2239	51846	5026216	3010904
Camp_herc	Camp_fall	NW_020229281.1	2800001	2900000	0.0128029886010106	3383	24840	1940172	1779208
Camp_lign	Camp_fall	NW_020229281.1	2800001	2900000	0.0141987384660177	3383	85440	6017436	5500644
Camp_lign	Camp_herc	NW_020229281.1	2800001	2900000	0.0049087040584753	4118	142134	28955504	22053136
Camp_lign	Camp_herc	NW_020229281.1	2900001	3000000	0.0050724942245381	3156	83516	16464484	22818716
Camp_herc	Camp_fall	NW_020229281.1	2900001	3000000	0.0070235734580324	2166	7594	1081216	1783184
Camp_lign	Camp_fall	NW_020229281.1	2900001	3000000	0.0101938577473663	2286	35528	3485236	5385164
Camp_herc	Camp_fall	NW_020229281.1	3000001	3100000	0.017191657505218	3256	34528	2008416	1796028
Camp_lign	Camp_herc	NW_020229281.1	3000001	3100000	0.0064626498750958	3937	169234	26186472	25988760
Camp_lign	Camp_fall	NW_020229281.1	3000001	3100000	0.0146582184949461	3544	86652	5911496	5870008
Camp_lign	Camp_herc	NW_020229281.1	3100001	3200000	0.0048172034964478	4247	107120	22236968	32366680
Camp_herc	Camp_fall	NW_020229281.1	3100001	3200000	0.0119784054642526	3115	16064	1341080	2640436
Camp_lign	Camp_fall	NW_020229281.1	3100001	3200000	0.011315222696019	2957	48040	4245608	8084248
Camp_herc	Camp_fall	NW_020229281.1	3200001	3300000	0.0103875071055482	2639	15496	1491792	1762340
Camp_lign	Camp_fall	NW_020229281.1	3200001	3300000	0.0100981516641743	2639	45676	4523204	5554108
Camp_lign	Camp_herc	NW_020229281.1	3200001	3300000	0.0035480866868009	3330	79262	22339364	22288732
Camp_lign	Camp_fall	NW_020229281.1	3300001	3400000	0.0075993690451521	2603	28752	3783472	7035728
Camp_lign	Camp_herc	NW_020229281.1	3300001	3400000	0.0010527495728497	3568	18896	17949188	29964412
Camp_herc	Camp_fall	NW_020229281.1	3300001	3400000	0.0075511642360879	2748	10886	1441632	2052068
Camp_lign	Camp_fall	NW_020229281.1	3400001	3500000	0.0146158634555606	3946	87438	5982404	7253308
Camp_lign	Camp_herc	NW_020229281.1	3400001	3500000	0.002176356383967	4661	62080	28524740	30090556
Camp_herc	Camp_fall	NW_020229281.1	3400001	3500000	0.0134748522729488	3944	27638	2051080	2222952
Camp_lign	Camp_fall	NW_020229281.1	3500001	3600000	0.0094617837257521	2081	37474	3960564	5304972
Camp_lign	Camp_herc	NW_020229281.1	3500001	3600000	0.0037735980845526	3155	71314	18898144	22134944
Camp_herc	Camp_fall	NW_020229281.1	3500001	3600000	0.010925699323702	2222	13286	1216032	1775964
Camp_herc	Camp_fall	NW_020229281.1	3600001	3700000	0.0185251726753703	2915	20416	1102068	2099984
Camp_lign	Camp_fall	NW_020229281.1	3600001	3700000	0.0202045266196443	3057	66606	3296588	6619444
Camp_lign	Camp_herc	NW_020229281.1	3600001	3700000	0.0071973429571849	3377	109296	15185604	28728252
Camp_lign	Camp_herc	NW_020229281.1	3700001	3800000	0.0034859226409831	4539	129612	37181548	17064980
Camp_lign	Camp_fall	NW_020229281.1	3700001	3800000	0.0113353459881321	3961	88040	7766856	4482360
Camp_herc	Camp_fall	NW_020229281.1	3700001	3800000	0.0113177868886789	3960	29184	2578596	1376880
Camp_herc	Camp_fall	NW_020229281.1	3800001	3900000	0.0141721584051817	1557	13058	921384	1075884
Camp_lign	Camp_herc	NW_020229281.1	3800001	3900000	0.0040346623713954	2010	44226	10961512	16429592
Camp_lign	Camp_fall	NW_020229281.1	3800001	3900000	0.0140871819504202	1414	33082	2348376	3836712
Camp_lign	Camp_herc	NW_020229281.1	3900001	4000000	0.0027182792863634	973	11546	4247540	7335052
Camp_lign	Camp_fall	NW_020229281.1	3900001	4000000	0.0129595134610179	556	6512	502488	2112936
Camp_herc	Camp_fall	NW_020229281.1	3900001	4000000	0.0106346063562695	556	2084	195964	648600
Camp_lign	Camp_herc	NW_020229282.1	1	100000	0.0029506115510946	3349	55408	18778480	24528272
Camp_lign	Camp_fall	NW_020229282.1	1	100000	0.0107090256172635	1791	31062	2900544	6878400
Camp_herc	Camp_fall	NW_020229282.1	1	100000	0.0132682102789151	1934	14452	1089220	2068564
Camp_lign	Camp_herc	NW_020229282.1	100001	200000	0.0047712694765019	2987	72552	15206016	23910528
Camp_lign	Camp_fall	NW_020229282.1	100001	200000	0.0161624567182244	2379	52130	3225376	5607392
Camp_herc	Camp_fall	NW_020229282.1	100001	200000	0.0180031437858691	2642	19562	1086588	1765660
Camp_lign	Camp_herc	NW_020229282.1	200001	300000	0.0041904827467827	3390	74020	17663836	27845156
Camp_lign	Camp_fall	NW_020229282.1	200001	300000	0.0107982732922553	3087	37412	3464628	6811596
Camp_herc	Camp_fall	NW_020229282.1	200001	300000	0.0101322690112602	2944	12612	1244736	2073628
Camp_lign	Camp_herc	NW_020229282.1	300001	400000	0.0056856301548237	2217	86542	15221180	14407876
Camp_lign	Camp_fall	NW_020229282.1	300001	400000	0.0071743691349912	2104	22624	3153448	3536984
Camp_herc	Camp_fall	NW_020229282.1	300001	400000	0.004918003389253	1961	4388	892232	1268220
Camp_lign	Camp_herc	NW_020229283.1	1	100000	0.0067886585061204	143	8696	1280960	2135488
Camp_lign	Camp_fall	NW_020229283.1	1	100000	0.0070364496834534	144	2254	320332	451124
Camp_herc	Camp_fall	NW_020229283.1	1	100000	0.0137396952285785	143	1540	112084	137032
Camp_lign	Camp_herc	NW_020229284.1	1	100000	NA	0	NA	NA	NA
Camp_lign	Camp_fall	NW_020229284.1	1	100000	NA	0	NA	NA	NA
Camp_herc	Camp_fall	NW_020229284.1	1	100000	NA	0	NA	NA	NA
Camp_lign	Camp_herc	NW_020229284.1	100001	200000	0.0054682312503836	146	7840	1433736	1673208
Camp_lign	Camp_fall	NW_020229284.1	100001	200000	0.0192796942257376	146	6396	331748	369820
Camp_herc	Camp_fall	NW_020229284.1	100001	200000	0.015609709902459	261	1978	126716	99832
Camp_lign	Camp_herc	NW_020229284.1	200001	300000	0.0161095376149139	544	92552	5745168	3908976
Camp_lign	Camp_fall	NW_020229284.1	200001	300000	0.0047053713623859	531	5200	1105120	1074848
Camp_herc	Camp_fall	NW_020229284.1	200001	300000	0.0031161440453424	531	1082	347224	356724
Camp_lign	Camp_herc	NW_020229285.1	1	100000	0.0065624712162547	3920	147340	22451908	29413820
Camp_lign	Camp_fall	NW_020229285.1	1	100000	0.0106878909908459	3206	50714	4744996	6966620
Camp_herc	Camp_fall	NW_020229285.1	1	100000	0.010286240183454	3210	16184	1573364	2208512
Camp_lign	Camp_herc	NW_020229285.1	100001	200000	0.0025281859386784	2663	45870	18143444	13556908
Camp_lign	Camp_fall	NW_020229285.1	100001	200000	0.0070054263866468	2512	27462	3920104	3238040
Camp_herc	Camp_fall	NW_020229285.1	100001	200000	0.0059072012465685	2512	7764	1314328	997156
Camp_lign	Camp_herc	NW_020229285.1	200001	300000	0.0020184555297654	3375	34200	16943648	23351392
Camp_lign	Camp_fall	NW_020229285.1	200001	300000	0.0080583883435264	3167	30416	3774452	5324428
Camp_herc	Camp_fall	NW_020229285.1	200001	300000	0.0098032543563717	3165	12100	1234284	1703896
Camp_lign	Camp_herc	NW_020229285.1	300001	400000	0.0066877924253684	2616	107558	16082736	18665040
Camp_lign	Camp_fall	NW_020229285.1	300001	400000	0.0160132566526951	2189	49284	3077700	4768572
Camp_herc	Camp_fall	NW_020229285.1	300001	400000	0.0172545219143345	2190	18018	1044248	1489444
Camp_lign	Camp_herc	NW_020229286.1	1	100000	0.0047756185011809	2920	74098	15515896	22457864
Camp_lign	Camp_fall	NW_020229286.1	1	100000	0.0121513892299524	2763	35430	2915716	5659004
Camp_herc	Camp_fall	NW_020229286.1	1	100000	0.0111885957542149	2620	11186	999768	1769152
Camp_lign	Camp_herc	NW_020229286.1	100001	200000	0.0060210581663773	2979	107732	17892536	22712008
Camp_lign	Camp_fall	NW_020229286.1	100001	200000	0.0106433814606468	3092	39468	3708220	5460548
Camp_herc	Camp_fall	NW_020229286.1	100001	200000	0.0128629280933762	2662	16936	1316652	1644096
Camp_lign	Camp_herc	NW_020229286.1	200001	300000	0.003094092588385	2480	44776	14471448	18466920
Camp_lign	Camp_fall	NW_020229286.1	200001	300000	0.0182825346544852	1752	45434	2485104	4952592
Camp_herc	Camp_fall	NW_020229286.1	200001	300000	0.0154051826580289	1894	12860	834784	1566972
Camp_lign	Camp_herc	NW_020229286.1	300001	400000	0.0048739835908581	3116	122352	25103080	12263576
Camp_lign	Camp_fall	NW_020229286.1	300001	400000	0.008857403234834	2954	49374	5574320	2863312
Camp_herc	Camp_fall	NW_020229286.1	300001	400000	0.010117814930801	2942	19230	1900608	824044
Camp_lign	Camp_herc	NW_020229287.1	1	100000	0.0002324835295925	2511	2058	8852240	21300592
Camp_lign	Camp_fall	NW_020229287.1	1	100000	0.0127259975479567	1521	19016	1494264	5314440
Camp_herc	Camp_fall	NW_020229287.1	1	100000	0.0128781932239516	1522	8072	626796	1571848
Camp_lign	Camp_herc	NW_020229287.1	100001	200000	0.0030911393815389	2057	28632	9262604	17259508
Camp_lign	Camp_fall	NW_020229287.1	100001	200000	0.0081913197934733	1620	19590	2391556	3597308
Camp_herc	Camp_fall	NW_020229287.1	100001	200000	0.0085175366316769	1629	5706	669912	1263992
Camp_lign	Camp_herc	NW_020229287.1	200001	300000	0.0034696440217655	1945	35644	10273100	16058548
Camp_lign	Camp_fall	NW_020229287.1	200001	300000	0.0140963455210472	1537	30724	2179572	3766284
Camp_herc	Camp_fall	NW_020229287.1	200001	300000	0.0140988080861687	1661	10414	738644	1181372
Camp_lign	Camp_herc	NW_020229287.1	300001	400000	0.0032302243712713	1657	35294	10926176	8822560
Camp_lign	Camp_fall	NW_020229287.1	300001	400000	0.013035991007222	1114	23588	1809452	2649940
Camp_herc	Camp_fall	NW_020229287.1	300001	400000	0.0124405348517477	1115	8180	657528	782484
Camp_lign	Camp_herc	NW_020229288.1	1	100000	NA	0	NA	NA	NA
Camp_lign	Camp_fall	NW_020229288.1	1	100000	NA	0	NA	NA	NA
Camp_herc	Camp_fall	NW_020229288.1	1	100000	NA	0	NA	NA	NA
Camp_lign	Camp_herc	NW_020229288.1	100001	200000	NA	0	0	0	1642752
Camp_lign	Camp_fall	NW_020229288.1	100001	200000	NA	0	0	0	370944
Camp_herc	Camp_fall	NW_020229288.1	100001	200000	NA	0	0	0	119784
Camp_lign	Camp_herc	NW_020229288.1	200001	300000	0.0011697209380047	140	420	359060	1331308
Camp_lign	Camp_fall	NW_020229288.1	200001	300000	0.004063420019627	141	530	130432	251264
Camp_herc	Camp_fall	NW_020229288.1	200001	300000	0.0036255767963085	140	88	24272	98984
Camp_lign	Camp_herc	NW_020229288.1	300001	400000	0.0	140	0	20160	1646400
Camp_lign	Camp_fall	NW_020229288.1	300001	400000	NA	0	0	0	376320
Camp_herc	Camp_fall	NW_020229288.1	300001	400000	NA	0	0	0	121520
Camp_lign	Camp_herc	NW_020229289.1	1	100000	0.0131483500565056	986	47562	3617336	8239048
Camp_lign	Camp_fall	NW_020229289.1	1	100000	0.0264758748233729	570	20386	769984	1907264
Camp_herc	Camp_fall	NW_020229289.1	1	100000	0.0218551166489925	560	5276	241408	623120
Camp_lign	Camp_herc	NW_020229289.1	100001	200000	NA	0	NA	NA	NA
Camp_lign	Camp_fall	NW_020229289.1	100001	200000	NA	0	NA	NA	NA
Camp_herc	Camp_fall	NW_020229289.1	100001	200000	NA	0	NA	NA	NA
Camp_lign	Camp_herc	NW_020229289.1	200001	300000	NA	0	0	0	3380736
Camp_lign	Camp_fall	NW_020229289.1	200001	300000	0.0190199871050934	284	236	12408	750984
Camp_herc	Camp_fall	NW_020229289.1	200001	300000	NA	0	0	0	246512
Camp_lign	Camp_herc	NW_020229289.1	300001	400000	0.0090998964575255	428	13218	1452544	3642368
Camp_lign	Camp_fall	NW_020229289.1	300001	400000	0.0072387393321915	425	1978	273252	877212
Camp_herc	Camp_fall	NW_020229289.1	300001	400000	0.0136346390970312	425	2300	168688	202816
Camp_lign	Camp_herc	NW_020229291.1	1	100000	0.0148786553468827	415	27066	1819116	3121044
Camp_lign	Camp_fall	NW_020229291.1	1	100000	0.0190490210510819	285	7764	407580	707940
Camp_herc	Camp_fall	NW_020229291.1	1	100000	0.0199498528289545	285	2928	146768	213452
Camp_lign	Camp_herc	NW_020229291.1	100001	200000	0.0042108872863175	1795	36298	8620036	14461820
Camp_lign	Camp_fall	NW_020229291.1	100001	200000	0.0123083464297848	1656	24780	2013268	3198764
Camp_herc	Camp_fall	NW_020229291.1	100001	200000	0.0149660290820721	1655	10494	701188	981864
Camp_lign	Camp_herc	NW_020229291.1	200001	300000	0.0134265805893583	426	18876	1405868	3665236
Camp_lign	Camp_fall	NW_020229291.1	200001	300000	0.0077926478062002	281	2392	306956	838132
Camp_herc	Camp_fall	NW_020229291.1	200001	300000	0.0118002531542199	281	1156	97964	271804
Camp_lign	Camp_herc	NW_020229291.1	300001	400000	0.0033569849754705	834	3238	964556	9189556
Camp_lign	Camp_fall	NW_020229291.1	300001	400000	0.0379583299155114	262	7404	195056	2097808
Camp_herc	Camp_fall	NW_020229291.1	300001	400000	0.0396397180402053	262	3644	91928	648476
Camp_lign	Camp_herc	NW_020229292.1	1	100000	NA	0	NA	NA	NA
Camp_lign	Camp_fall	NW_020229292.1	1	100000	NA	0	NA	NA	NA
Camp_herc	Camp_fall	NW_020229292.1	1	100000	NA	0	NA	NA	NA
Camp_herc	Camp_fall	NW_020229292.1	100001	200000	0.0130214036026829	1791	12844	986376	730528
Camp_lign	Camp_fall	NW_020229292.1	100001	200000	0.0137818850920704	1786	48056	3486896	1829968
Camp_lign	Camp_herc	NW_020229292.1	100001	200000	0.0037869813345675	1947	54920	14502316	9043796
Camp_lign	Camp_fall	NW_020229292.1	200001	300000	0.0024432213018012	1076	3544	1450544	2914768
Camp_lign	Camp_herc	NW_020229292.1	200001	300000	0.0031885485807615	1244	25270	7925236	11406860
Camp_herc	Camp_fall	NW_020229292.1	200001	300000	0.0065024575669391	983	3736	574552	835080
Camp_lign	Camp_fall	NW_020229292.1	300001	400000	0.0142171947071251	2454	52596	3699464	4501624
Camp_herc	Camp_fall	NW_020229292.1	300001	400000	0.0180221191891917	2324	23120	1282868	1365400
Camp_lign	Camp_herc	NW_020229292.1	300001	400000	0.007940435850689	2730	139390	17554452	18764652
Camp_lign	Camp_fall	NW_020229292.1	400001	500000	0.0143375419952912	3233	75878	5292260	4637212
Camp_herc	Camp_fall	NW_020229292.1	400001	500000	0.0147640774413416	3236	26340	1784060	1422332
Camp_lign	Camp_herc	NW_020229292.1	400001	500000	0.0043240498949663	3687	121998	28213828	15759548
Camp_lign	Camp_fall	NW_020229292.1	500001	600000	0.0144389956813843	2927	70854	4907128	4202504
Camp_lign	Camp_herc	NW_020229292.1	500001	600000	0.0051209092086876	3379	131386	25656772	14685884
Camp_herc	Camp_fall	NW_020229292.1	500001	600000	0.0161917369362541	2936	26322	1625644	1316008
Camp_lign	Camp_herc	NW_020229292.1	600001	700000	0.0057904311858899	2957	80972	13983760	26299376
Camp_lign	Camp_fall	NW_020229292.1	600001	700000	0.0120927479621698	2382	30810	2547808	6548384
Camp_herc	Camp_fall	NW_020229292.1	600001	700000	0.0108442053137796	2681	9110	840080	2097232
Camp_herc	Camp_fall	NW_020229292.1	700001	800000	0.0150976685570258	2080	16772	1110900	1662360
Camp_lign	Camp_fall	NW_020229292.1	700001	800000	0.0104671186843833	2080	34500	3296036	5292124
Camp_lign	Camp_herc	NW_020229292.1	700001	800000	0.0051981826798178	3056	82662	15902096	22131184
Camp_herc	Camp_fall	NW_020229292.1	800001	900000	0.0121304340434213	1401	11416	941104	389540
Camp_lign	Camp_herc	NW_020229292.1	800001	900000	0.0045941060127324	1404	58776	12793784	5455048
Camp_lign	Camp_fall	NW_020229292.1	800001	900000	0.0112240762479736	1401	32126	2862240	1258464
Camp_lign	Camp_herc	NW_020229292.1	900001	1000000	0.0046109079898885	3965	122072	26474612	22641292
Camp_lign	Camp_fall	NW_020229292.1	900001	1000000	0.0074987159393844	3661	45434	6058904	5031784
Camp_herc	Camp_fall	NW_020229292.1	900001	1000000	0.008244971768559	3797	15648	1897884	1683484
Camp_herc	Camp_fall	NW_020229292.1	1000001	1100000	0.0092665749763458	3208	15200	1640304	1787428
Camp_lign	Camp_herc	NW_020229292.1	1000001	1100000	0.0036473172728862	3640	83598	22920408	24088488
Camp_lign	Camp_fall	NW_020229292.1	1000001	1100000	0.0108800459790497	3218	54974	5052736	5562176
Camp_lign	Camp_herc	NW_020229292.1	1100001	1200000	0.0041344957060266	2481	70050	16942816	14317088
Camp_lign	Camp_fall	NW_020229292.1	1100001	1200000	0.0105564618758085	1967	40016	3790664	3268024
Camp_herc	Camp_fall	NW_020229292.1	1100001	1200000	0.0102665126058378	1966	13008	1267032	1012336
Camp_herc	Camp_fall	NW_020229292.1	1200001	1300000	0.006207891867714	2809	7106	1144672	1980996
Camp_lign	Camp_fall	NW_020229292.1	1200001	1300000	0.0066636750669427	2953	23522	3529884	6149604
Camp_lign	Camp_herc	NW_020229292.1	1200001	1300000	0.0023296430805637	3386	46088	19783288	23083016
Camp_lign	Camp_herc	NW_020229292.1	1300001	1400000	0.0039538727234092	3494	89388	22607708	25008292
Camp_herc	Camp_fall	NW_020229292.1	1300001	1400000	0.0104983443337344	2398	16854	1605396	1866604
Camp_lign	Camp_fall	NW_020229292.1	1300001	1400000	0.0093747077522682	2398	46914	5004316	5747684
Camp_lign	Camp_fall	NW_020229292.1	1400001	1500000	0.0085401450630544	1700	27034	3165520	4801712
Camp_lign	Camp_herc	NW_020229292.1	1400001	1500000	0.0030114281516803	2841	68054	22598580	12684876
Camp_herc	Camp_fall	NW_020229292.1	1400001	1500000	0.0074609135499693	1700	7788	1043840	1528912
Camp_lign	Camp_herc	NW_020229292.1	1500001	1600000	0.0082526571362851	1710	89408	10833844	9557708
Camp_lign	Camp_fall	NW_020229292.1	1500001	1600000	0.0131814008441221	1553	22224	1686012	2918532
Camp_herc	Camp_fall	NW_020229292.1	1500001	1600000	0.0180606534876065	1554	11632	644052	842832
Camp_lign	Camp_herc	NW_020229292.1	1600001	1700000	0.0031794183782583	3105	72858	22915512	17296200
Camp_herc	Camp_fall	NW_020229292.1	1600001	1700000	0.0094266388397834	2690	15592	1654036	1278068
Camp_lign	Camp_fall	NW_020229292.1	1600001	1700000	0.0106650311578379	2823	55054	5162104	3917960
Camp_lign	Camp_herc	NW_020229292.1	1700001	1800000	0.003454519005897	1634	30872	8936700	13930884
Camp_lign	Camp_fall	NW_020229292.1	1700001	1800000	0.0155321319082663	1101	21502	1384356	3779292
Camp_herc	Camp_fall	NW_020229292.1	1700001	1800000	0.0159534270650263	1102	7262	455200	1212228
Camp_herc	Camp_fall	NW_020229292.1	1800001	1900000	0.0083606013867066	1559	6960	832476	1256800
Camp_lign	Camp_fall	NW_020229292.1	1800001	1900000	0.008230235972667	1559	21256	2582672	3887344
Camp_lign	Camp_herc	NW_020229292.1	1800001	1900000	0.0057432769207361	2272	65680	11435980	17216948
Camp_herc	Camp_fall	NW_020229292.1	1900001	2000000	0.0098839804495992	2346	10540	1066372	1945588
Camp_lign	Camp_fall	NW_020229292.1	1900001	2000000	0.0085698344801934	2345	27648	3226200	6101160
Camp_lign	Camp_herc	NW_020229292.1	1900001	2000000	0.0044164819751944	3326	74552	16880404	24426476
Camp_herc	Camp_fall	NW_020229292.1	2000001	2100000	0.0120529132586085	2270	11936	990300	1355904
Camp_lign	Camp_herc	NW_020229292.1	2000001	2100000	0.0077807289937132	2419	132338	17008432	15168080
Camp_lign	Camp_fall	NW_020229292.1	2000001	2100000	0.0102154822125098	2270	31124	3046748	4218916
Camp_lign	Camp_herc	NW_020229292.1	2100001	2200000	0.0011358921911791	1526	8170	7192584	12722808
Camp_herc	Camp_fall	NW_020229292.1	2100001	2200000	0.023824301222792	952	8752	367356	1084808
Camp_lign	Camp_fall	NW_020229292.1	2100001	2200000	0.024228587760157	953	28484	1175636	3321388
Camp_lign	Camp_herc	NW_020229292.1	2200001	2300000	0.0032307776148258	3164	58810	18203048	23353816
Camp_lign	Camp_fall	NW_020229292.1	2200001	2300000	0.0133324314474158	3037	52824	3962068	5421740
Camp_herc	Camp_fall	NW_020229292.1	2200001	2300000	0.0119908846457469	3165	15554	1297152	1733036
Camp_lign	Camp_fall	NW_020229292.1	2300001	2400000	0.0105322546336144	2084	29906	2839468	5103572
Camp_herc	Camp_fall	NW_020229292.1	2300001	2400000	0.0132294252584608	2214	11788	891044	1673896
Camp_lign	Camp_herc	NW_020229292.1	2300001	2400000	0.0054636254504584	2504	75388	13798164	21378156
Camp_lign	Camp_herc	NW_020229292.1	2400001	2500000	0.0042234620317831	2380	57242	13553336	18039880
Camp_lign	Camp_fall	NW_020229292.1	2400001	2500000	0.0102227016639213	1798	27406	2680896	4453056
Camp_herc	Camp_fall	NW_020229292.1	2400001	2500000	0.0153608702043216	1820	17138	1115692	1187980
Camp_lign	Camp_herc	NW_020229292.1	2500001	2600000	0.0058581862446743	417	14322	2444784	4233360
Camp_herc	Camp_fall	NW_020229292.1	2500001	2600000	0.0526813309660025	429	12818	243312	243636
Camp_lign	Camp_fall	NW_020229292.1	2500001	2600000	0.0453934982552492	285	15142	333572	1174396
Camp_lign	Camp_fall	NW_020229292.1	2600001	2700000	0.020980549282436	143	8064	384356	349468
Camp_herc	Camp_fall	NW_020229292.1	2600001	2700000	0.01985559566787	143	2464	124096	112868
