pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Myrm_scab	scaffold118_size744318_arrow_np1212	1	100000	0.0041957297661577	1963	76161	18152027	50602393
Myrm_sabu	scaffold118_size744318_arrow_np1212	1	100000	0.0029749142615499	2096	64187	21576084	81217992
Myrm_rugi	scaffold118_size744318_arrow_np1212	1	100000	0.000772585044264	2413	87112	112753930	199838840
Myrm_spec	scaffold118_size744318_arrow_np1212	1	100000	0.0016133290009925	1817	4712	2920669	10021862
Myrm_rubr	scaffold118_size744318_arrow_np1212	1	100000	0.0002489851093218	2816	4257	17097408	28501992
Myrm_sche	scaffold118_size744318_arrow_np1212	1	100000	0.0002878364527316	1388	41	142442	674794
Myrm_lobu	scaffold118_size744318_arrow_np1212	1	100000	0.0027911145253184	1813	872	312420	1997160
Myrm_spec	scaffold118_size744318_arrow_np1212	100001	200000	NA	0	0	0	9174729
Myrm_rugi	scaffold118_size744318_arrow_np1212	100001	200000	0.0016885877429645	1404	72484	42925812	178665618
Myrm_sabu	scaffold118_size744318_arrow_np1212	100001	200000	0.0024335129497653	713	56	23012	72845872
Myrm_sche	scaffold118_size744318_arrow_np1212	100001	200000	0.0	143	0	143	579181
Myrm_lobu	scaffold118_size744318_arrow_np1212	100001	200000	0.0031720856463124	551	4	1261	1635959
Myrm_scab	scaffold118_size744318_arrow_np1212	100001	200000	0.0	406	0	2408	48736372
Myrm_rubr	scaffold118_size744318_arrow_np1212	100001	200000	6.262955107800465e-05	2099	964	15392095	16932505
Myrm_rugi	scaffold118_size744318_arrow_np1212	200001	300000	0.0009572107855508	3659	136778	142892247	245183073
Myrm_spec	scaffold118_size744318_arrow_np1212	200001	300000	0.000540571174478	1690	2480	4587740	11480056
Myrm_scab	scaffold118_size744318_arrow_np1212	200001	300000	0.00326028209031	2528	89271	27381373	57975347
Myrm_rubr	scaffold118_size744318_arrow_np1212	200001	300000	0.0010947206328845	2814	23500	21466664	35143736
Myrm_sche	scaffold118_size744318_arrow_np1212	200001	300000	0.0024440277577447	1974	610	249588	764988
Myrm_lobu	scaffold118_size744318_arrow_np1212	200001	300000	0.0021717269413496	1431	1583	728913	2138367
Myrm_sabu	scaffold118_size744318_arrow_np1212	200001	300000	0.0028133204964048	3097	113188	40232885	87383131
Myrm_sche	scaffold118_size744318_arrow_np1212	300001	400000	0.0023623478102852	281	52	22012	414620
Myrm_rubr	scaffold118_size744318_arrow_np1212	300001	400000	0.0001641617301764	1566	1340	8162682	16200118
Myrm_scab	scaffold118_size744318_arrow_np1212	300001	400000	0.0006429523011208	714	1666	2591172	34142868
Myrm_spec	scaffold118_size744318_arrow_np1212	300001	400000	0.0002721546234122	427	55	202091	6712831
Myrm_sabu	scaffold118_size744318_arrow_np1212	300001	400000	9.53990700459312e-05	869	485	5083907	49836805
Myrm_rugi	scaffold118_size744318_arrow_np1212	300001	400000	0.0003476687364269	996	13035	37492586	129519154
Myrm_lobu	scaffold118_size744318_arrow_np1212	300001	400000	0.0	429	0	71006	1162954
Myrm_sabu	scaffold118_size744318_arrow_np1212	400001	500000	0.0014805096055505	3855	68183	46053737	122909035
Myrm_rugi	scaffold118_size744318_arrow_np1212	400001	500000	0.0011810710285727	4608	259847	220009630	293799560
Myrm_spec	scaffold118_size744318_arrow_np1212	400001	500000	0.0003988703350711	2580	2587	6485817	14787840
Myrm_scab	scaffold118_size744318_arrow_np1212	400001	500000	0.002507218812248	3408	88605	35339955	77671785
Myrm_rubr	scaffold118_size744318_arrow_np1212	400001	500000	0.000746508634457	4321	24807	33230694	41721106
Myrm_lobu	scaffold118_size744318_arrow_np1212	400001	500000	0.0023291223297169	3131	1880	807171	2989089
Myrm_sche	scaffold118_size744318_arrow_np1212	400001	500000	0.0010336731784986	2586	446	431471	911821
Myrm_scab	scaffold118_size744318_arrow_np1212	500001	600000	0.0003900767557952	423	1214	3112208	19991692
Myrm_sabu	scaffold118_size744318_arrow_np1212	500001	600000	0.000973699770935	572	4899	5031325	29511095
Myrm_rugi	scaffold118_size744318_arrow_np1212	500001	600000	0.0003163177301716	708	7024	22205521	82836629
Myrm_spec	scaffold118_size744318_arrow_np1212	500001	600000	0.0001487628533359	553	231	1552807	2796338
Myrm_rubr	scaffold118_size744318_arrow_np1212	500001	600000	8.903937957360313e-05	995	840	9434028	5888972
Myrm_sche	scaffold118_size744318_arrow_np1212	500001	600000	0.0005320766190331	286	21	39468	235152
Myrm_lobu	scaffold118_size744318_arrow_np1212	500001	600000	0.0034867078778281	286	229	65678	710422
Myrm_lobu	scaffold118_size744318_arrow_np1212	600001	700000	0.0	283	0	998	963082
Myrm_rugi	scaffold118_size744318_arrow_np1212	600001	700000	0.0036607830566056	552	91872	25096270	105388250
Myrm_spec	scaffold118_size744318_arrow_np1212	600001	700000	0.0071428571428571	140	1	140	5402416
Myrm_scab	scaffold118_size744318_arrow_np1212	600001	700000	0.0056584668532968	264	95	16789	28683131
Myrm_rubr	scaffold118_size744318_arrow_np1212	600001	700000	0.0013479263345552	1234	12465	9247538	9786862
Myrm_sche	scaffold118_size744318_arrow_np1212	600001	700000	0.0006038647342995	138	23	38088	303048
Myrm_sabu	scaffold118_size744318_arrow_np1212	600001	700000	0.0047990276206043	428	229	47718	42861258
Myrm_lobu	scaffold118_size744318_arrow_np1212	700001	800000	NA	0	0	0	223080
Myrm_sche	scaffold118_size744318_arrow_np1212	700001	800000	NA	0	0	0	78936
Myrm_rubr	scaffold118_size744318_arrow_np1212	700001	800000	0.0	286	0	1327535	3076865
Myrm_scab	scaffold118_size744318_arrow_np1212	700001	800000	0.0	143	0	143	6640777
Myrm_spec	scaffold118_size744318_arrow_np1212	700001	800000	NA	0	0	0	1250106
Myrm_rugi	scaffold118_size744318_arrow_np1212	700001	800000	0.0	143	0	143	30192877
Myrm_sabu	scaffold118_size744318_arrow_np1212	700001	800000	NA	0	0	0	9928776
Myrm_sabu	scaffold1190_size42675_arrow_np1212	1	100000	0.0	143	0	853	19058231
Myrm_rugi	scaffold1190_size42675_arrow_np1212	1	100000	0.0001954607452047	549	685	3504540	54453390
Myrm_spec	scaffold1190_size42675_arrow_np1212	1	100000	NA	0	0	0	2399679
Myrm_scab	scaffold1190_size42675_arrow_np1212	1	100000	0.0	143	0	2349938	10397842
Myrm_rubr	scaffold1190_size42675_arrow_np1212	1	100000	0.0002821938533122	406	692	2452215	6002385
Myrm_sche	scaffold1190_size42675_arrow_np1212	1	100000	0.0	143	0	6435	145089
Myrm_lobu	scaffold1190_size42675_arrow_np1212	1	100000	0.0023310023310023	143	5	2145	426075
Myrm_rugi	scaffold119_size612122_arrow_np1212	1	100000	0.0001419138793089	2131	9493	66892682	173067928
Myrm_sabu	scaffold119_size612122_arrow_np1212	1	100000	1.1893560562010382e-05	969	72	6053696	72855772
Myrm_spec	scaffold119_size612122_arrow_np1212	1	100000	0.0001611079392985	397	160	993123	8942160
Myrm_scab	scaffold119_size612122_arrow_np1212	1	100000	0.0	851	0	5196152	47582908
Myrm_rubr	scaffold119_size612122_arrow_np1212	1	100000	5.491464286349847e-05	2273	719	13093047	21911153
Myrm_sche	scaffold119_size612122_arrow_np1212	1	100000	0.0003239345370552	397	23	71002	556346
Myrm_lobu	scaffold119_size612122_arrow_np1212	1	100000	0.0	819	0	184960	1587980
Myrm_lobu	scaffold119_size612122_arrow_np1212	100001	200000	0.000308034973817	554	39	126609	1707951
Myrm_rugi	scaffold119_size612122_arrow_np1212	100001	200000	0.0002541191437767	1550	9444	37163670	211136970
Myrm_spec	scaffold119_size612122_arrow_np1212	100001	200000	7.118027520206699e-05	695	67	941272	9339320
Myrm_scab	scaffold119_size612122_arrow_np1212	100001	200000	0.0001301279897363	1080	426	3273700	51339740
Myrm_rubr	scaffold119_size612122_arrow_np1212	100001	200000	0.0002864920579727	2352	4609	16087706	20133094
Myrm_sabu	scaffold119_size612122_arrow_np1212	100001	200000	0.0004685312523341	1129	3425	7310078	74341954
Myrm_sche	scaffold119_size612122_arrow_np1212	100001	200000	0.0	410	0	50760	598392
Myrm_lobu	scaffold119_size612122_arrow_np1212	200001	300000	0.0	850	0	207151	1013549
Myrm_sche	scaffold119_size612122_arrow_np1212	200001	300000	0.0004681878665418	572	19	40582	391358
Myrm_rubr	scaffold119_size612122_arrow_np1212	200001	300000	0.0011670469818253	1422	7914	6781218	17319782
Myrm_scab	scaffold119_size612122_arrow_np1212	200001	300000	0.000517260249086	1139	3280	6341102	29998198
Myrm_spec	scaffold119_size612122_arrow_np1212	200001	300000	7.489315645663565e-05	714	93	1241769	5598846
Myrm_rugi	scaffold119_size612122_arrow_np1212	200001	300000	0.0001073350978303	1282	3982	37098769	128118281
Myrm_sabu	scaffold119_size612122_arrow_np1212	200001	300000	0.0013174522761927	1139	12605	9567709	44762831
Myrm_rubr	scaffold119_size612122_arrow_np1212	300001	400000	7.443869624783993e-05	1001	662	8893224	12743776
Myrm_lobu	scaffold119_size612122_arrow_np1212	300001	400000	0.0	429	0	89831	1006069
Myrm_sche	scaffold119_size612122_arrow_np1212	300001	400000	0.0	425	0	27567	360213
Myrm_scab	scaffold119_size612122_arrow_np1212	300001	400000	0.000296170857677	715	1998	6746106	25877994
Myrm_rugi	scaffold119_size612122_arrow_np1212	300001	400000	0.0007891672597057	1119	55950	70897518	77428332
Myrm_sabu	scaffold119_size612122_arrow_np1212	300001	400000	0.0008780707923178	572	6258	7126988	41648992
Myrm_spec	scaffold119_size612122_arrow_np1212	300001	400000	0.0023489384326049	428	3075	1309102	4832153
Myrm_sabu	scaffold119_size612122_arrow_np1212	400001	500000	0.0022894975347669	572	11595	5064430	29721002
Myrm_rugi	scaffold119_size612122_arrow_np1212	400001	500000	0.003607422760088	715	154593	42854140	62927000
Myrm_spec	scaffold119_size612122_arrow_np1212	400001	500000	0.0047178681792307	287	3713	787008	3592734
Myrm_scab	scaffold119_size612122_arrow_np1212	400001	500000	0.0013189751859474	571	8225	6235902	17030538
Myrm_sche	scaffold119_size612122_arrow_np1212	400001	500000	0.0	143	0	39468	237084
Myrm_lobu	scaffold119_size612122_arrow_np1212	400001	500000	0.0087461203107339	285	975	111478	670082
Myrm_rubr	scaffold119_size612122_arrow_np1212	400001	500000	4.777858040736928e-05	1000	336	7032440	8398360
Myrm_rugi	scaffold119_size612122_arrow_np1212	500001	600000	0.0001085381141545	1001	3826	35250290	100618300
Myrm_spec	scaffold119_size612122_arrow_np1212	500001	600000	0.0	286	0	9581	5615896
Myrm_scab	scaffold119_size612122_arrow_np1212	500001	600000	0.0003578511041197	429	24	67067	29817073
Myrm_rubr	scaffold119_size612122_arrow_np1212	500001	600000	0.0005060087202321	1144	6642	13126256	6693544
Myrm_sche	scaffold119_size612122_arrow_np1212	500001	600000	0.0	429	0	429	354783
Myrm_lobu	scaffold119_size612122_arrow_np1212	500001	600000	0.0	429	0	429	1003431
Myrm_sabu	scaffold119_size612122_arrow_np1212	500001	600000	0.0036787353479615	1000	424	115257	44564235
Myrm_lobu	scaffold119_size612122_arrow_np1212	600001	700000	NA	0	0	0	105300
Myrm_sche	scaffold119_size612122_arrow_np1212	600001	700000	NA	0	0	0	37260
Myrm_rubr	scaffold119_size612122_arrow_np1212	600001	700000	0.0	135	0	604267	1474733
Myrm_scab	scaffold119_size612122_arrow_np1212	600001	700000	NA	0	0	0	3134700
Myrm_spec	scaffold119_size612122_arrow_np1212	600001	700000	NA	0	0	0	590085
Myrm_rugi	scaffold119_size612122_arrow_np1212	600001	700000	0.002441805095714	135	11784	4825938	9426012
Myrm_sabu	scaffold119_size612122_arrow_np1212	600001	700000	NA	0	0	0	4686660
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1	100000	0.0	429	0	429	39714675
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1	100000	0.000266029841653	571	2585	9716955	111055125
Myrm_spec	scaffold11_size3621645_arrow_np1212	1	100000	NA	0	0	0	5000424
Myrm_scab	scaffold11_size3621645_arrow_np1212	1	100000	0.0	143	0	143	26563537
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1	100000	0.0001000631218166	1144	1061	10603307	7014293
Myrm_sche	scaffold11_size3621645_arrow_np1212	1	100000	0.0	143	0	143	315601
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1	100000	NA	0	0	0	892320
Myrm_lobu	scaffold11_size3621645_arrow_np1212	100001	200000	0.0014030532113165	813	67	47753	2403007
Myrm_sche	scaffold11_size3621645_arrow_np1212	100001	200000	0.0002906976744186	407	3	10320	856872
Myrm_rubr	scaffold11_size3621645_arrow_np1212	100001	200000	0.0004285803949269	3001	9669	22560528	25826272
Myrm_rugi	scaffold11_size3621645_arrow_np1212	100001	200000	0.0010284321810989	2856	56336	54778527	276922413
Myrm_spec	scaffold11_size3621645_arrow_np1212	100001	200000	0.0059800408306843	278	3723	622571	13111111
Myrm_sabu	scaffold11_size3621645_arrow_np1212	100001	200000	0.0038854047131433	1259	18822	4844283	104233389
Myrm_scab	scaffold11_size3621645_arrow_np1212	100001	200000	0.0007815104905853	995	2522	3227084	69730156
Myrm_rubr	scaffold11_size3621645_arrow_np1212	200001	300000	0.0001691997001207	1145	1381	8161953	13875447
Myrm_sche	scaffold11_size3621645_arrow_np1212	200001	300000	0.0	716	0	40676	354280
Myrm_scab	scaffold11_size3621645_arrow_np1212	200001	300000	5.600511565976656e-05	573	213	3803224	29424596
Myrm_lobu	scaffold11_size3621645_arrow_np1212	200001	300000	0.0	573	0	124933	991247
Myrm_rugi	scaffold11_size3621645_arrow_np1212	200001	300000	0.0003672163941528	1288	15408	41958911	109111759
Myrm_sabu	scaffold11_size3621645_arrow_np1212	200001	300000	0.000148569012868	573	783	5270278	44408318
Myrm_spec	scaffold11_size3621645_arrow_np1212	200001	300000	0.0017996897903124	430	1216	675672	5579229
Myrm_lobu	scaffold11_size3621645_arrow_np1212	300001	400000	0.0007694504781875	2302	757	983819	1246201
Myrm_rubr	scaffold11_size3621645_arrow_np1212	300001	400000	0.0006902832840175	2859	16750	24265400	19763200
Myrm_scab	scaffold11_size3621645_arrow_np1212	300001	400000	0.0009158213959614	2309	25048	27350311	39035669
Myrm_sche	scaffold11_size3621645_arrow_np1212	300001	400000	0.0002065320124619	2006	59	285670	503414
Myrm_rugi	scaffold11_size3621645_arrow_np1212	300001	400000	0.0004359283909859	2855	59902	137412477	164412153
Myrm_sabu	scaffold11_size3621645_arrow_np1212	300001	400000	0.0016466303850033	2593	64435	39131429	60121615
Myrm_spec	scaffold11_size3621645_arrow_np1212	300001	400000	0.000165891893654	2302	860	5184099	7312590
Myrm_lobu	scaffold11_size3621645_arrow_np1212	400001	500000	0.0007496162160809	2274	689	919137	1094823
Myrm_rugi	scaffold11_size3621645_arrow_np1212	400001	500000	0.0004387551422392	2439	60074	136919193	135662547
Myrm_sabu	scaffold11_size3621645_arrow_np1212	400001	500000	0.0017126599931738	2136	63261	36937279	52699433
Myrm_spec	scaffold11_size3621645_arrow_np1212	400001	500000	0.000483763118361	1848	2182	4510472	6775450
Myrm_scab	scaffold11_size3621645_arrow_np1212	400001	500000	0.0006065487033448	1996	14754	24324510	35629530
Myrm_rubr	scaffold11_size3621645_arrow_np1212	400001	500000	0.0003277040736172	2575	7063	21552982	18209818
Myrm_sche	scaffold11_size3621645_arrow_np1212	400001	500000	0.0005018061584676	1843	146	290949	421683
Myrm_rugi	scaffold11_size3621645_arrow_np1212	500001	600000	0.0004505347981059	3528	69982	155330954	247946446
Myrm_scab	scaffold11_size3621645_arrow_np1212	500001	600000	0.0016237074656692	3407	56121	34563492	54136908
Myrm_spec	scaffold11_size3621645_arrow_np1212	500001	600000	0.0010817376582978	2842	6681	6176174	10521046
Myrm_sabu	scaffold11_size3621645_arrow_np1212	500001	600000	0.0015290473521677	3422	66575	43540182	89074938
Myrm_lobu	scaffold11_size3621645_arrow_np1212	500001	600000	0.000769517425201	3115	731	949946	2029654
Myrm_rubr	scaffold11_size3621645_arrow_np1212	500001	600000	0.0008605407167432	3508	15417	17915480	40912520
Myrm_sche	scaffold11_size3621645_arrow_np1212	500001	600000	0.0002829151209005	2687	124	438294	616026
Myrm_spec	scaffold11_size3621645_arrow_np1212	600001	700000	0.0006044126255816	3987	4386	7256632	16914998
Myrm_rugi	scaffold11_size3621645_arrow_np1212	600001	700000	0.0005690297396575	5237	81565	143340487	440461613
Myrm_lobu	scaffold11_size3621645_arrow_np1212	600001	700000	0.001349722550714	3270	1187	879440	3433960
Myrm_sche	scaffold11_size3621645_arrow_np1212	600001	700000	0.0008459028639854	3971	385	455135	1071145
Myrm_sabu	scaffold11_size3621645_arrow_np1212	600001	700000	0.0006103020318607	4558	31803	52110264	139869216
Myrm_scab	scaffold11_size3621645_arrow_np1212	600001	700000	0.0011033519603882	4560	42460	38482734	89923866
Myrm_rubr	scaffold11_size3621645_arrow_np1212	600001	700000	0.0004183359533725	5377	10062	24052439	61109561
Myrm_sabu	scaffold11_size3621645_arrow_np1212	700001	800000	0.0011067625057184	4710	67481	60971527	117850589
Myrm_rugi	scaffold11_size3621645_arrow_np1212	700001	800000	0.0005128112796141	4722	141584	276093771	267697299
Myrm_scab	scaffold11_size3621645_arrow_np1212	700001	800000	0.0013919418966113	4423	63649	45726765	73879455
Myrm_rubr	scaffold11_size3621645_arrow_np1212	700001	800000	0.0006782799176363	5008	29647	43709093	35616307
Myrm_sche	scaffold11_size3621645_arrow_np1212	700001	800000	0.0004155999301936	3982	231	555823	865853
Myrm_lobu	scaffold11_size3621645_arrow_np1212	700001	800000	0.0009062680938942	4139	1044	1151977	2865803
Myrm_spec	scaffold11_size3621645_arrow_np1212	700001	800000	0.0008606576085414	3827	6976	8105430	14409591
Myrm_spec	scaffold11_size3621645_arrow_np1212	800001	900000	0.0014803862334528	2781	8218	5551254	10525284
Myrm_sche	scaffold11_size3621645_arrow_np1212	800001	900000	5.628055858454395e-05	2086	16	284290	730838
Myrm_scab	scaffold11_size3621645_arrow_np1212	800001	900000	0.0028177009144872	2957	93121	33048575	52354585
Myrm_rubr	scaffold11_size3621645_arrow_np1212	800001	900000	0.0005841659499711	3531	12970	22202595	34438605
Myrm_sabu	scaffold11_size3621645_arrow_np1212	800001	900000	0.0030818559638465	3529	141049	45767551	81917897
Myrm_lobu	scaffold11_size3621645_arrow_np1212	800001	900000	0.0017947466270603	2657	1728	962810	1906030
Myrm_rugi	scaffold11_size3621645_arrow_np1212	800001	900000	0.0003023356796063	3535	54162	179145247	209141213
Myrm_scab	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0019475893822412	4710	97963	50299617	81961503
Myrm_rubr	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0011426358138281	5545	46257	40482715	47235685
Myrm_sche	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0018587252966143	3712	1284	690796	881300
Myrm_lobu	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0030894861325658	4249	5302	1716143	2726737
Myrm_sabu	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0016277719005974	5006	117013	71885379	125856957
Myrm_spec	scaffold11_size3621645_arrow_np1212	900001	1000000	0.0013668977420211	3854	13603	9951732	14945484
Myrm_rugi	scaffold11_size3621645_arrow_np1212	900001	1000000	0.000358731624606	5411	91254	254379580	346947140
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0025541614434912	6367	266237	104236559	127145581
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0002815063898729	6080	90993	323236002	380388048
Myrm_spec	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0010696758209309	5935	16086	15038201	14094514
Myrm_scab	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0019153231264387	6062	157067	82005484	72755816
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0006490718820962	5959	32520	50102309	52538691
Myrm_sche	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0005540824465269	5225	471	850054	989486
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1000001	1100000	0.0012009807706808	5189	2644	2201534	2997166
Myrm_sche	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0008518999180726	1843	235	275854	354806
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0011563136091623	2278	18926	16367532	18821468
Myrm_scab	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0021251075685708	1850	46930	22083588	30974112
Myrm_spec	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0009266983923664	1847	3940	4251653	5736082
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0007871009483733	2142	89759	114037469	127189981
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0010944420470705	1999	35200	32162507	47163553
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1100001	1200000	0.0008038349561747	1702	521	648143	1134157
Myrm_sche	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0010567421377156	2398	430	406911	609321
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0009620454834335	3260	19270	20030238	36672562
Myrm_scab	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0018589345391328	2970	65387	35174450	50321590
Myrm_spec	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0016454245082143	2401	10185	6189892	9904130
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0022800457867101	2974	306306	134342039	254366701
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0012707347724656	2406	61707	48560094	79264218
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1200001	1300000	0.0013414500072702	2399	1513	1127884	1744076
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0014334910343172	3636	1971	1374965	2032075
Myrm_sche	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0006580295120028	3499	318	483261	722307
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0012753002246677	4246	41143	32261423	35005777
Myrm_scab	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0026160688752663	3633	108258	41381938	60043022
Myrm_spec	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0008966514765768	3352	7147	7970767	11121761
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.0026714822185224	3928	155956	58378079	93261409
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1300001	1400000	0.00080107763918	3979	177583	221680136	239449624
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0016740486492616	1278	30440	18183462	70863078
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.000170147268292	1982	14983	88059010	182728040
Myrm_spec	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0006991547571186	1127	1866	2668937	8542678
Myrm_scab	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0010536134088302	1270	16483	15644258	43915042
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0004991478154988	2422	8930	17890492	21610508
Myrm_sche	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0001016691685256	1134	17	167209	540731
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1400001	1500000	0.0004825412470097	991	141	292203	1708497
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0012619715378234	5278	111558	88399775	119653213
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0011504757513633	4516	2096	1821855	2852685
Myrm_sche	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0006344720368997	4008	493	777024	877044
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0005578329778812	5276	24085	43176006	49116194
Myrm_scab	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0017280266561072	5417	114431	66220622	72936838
Myrm_spec	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0007758992326138	5124	9980	12862495	13332908
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1500001	1600000	0.0008108560179993	5563	237716	293166721	339514289
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0003314922513686	3118	272	820532	2730028
Myrm_sche	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0018008100822783	3395	638	354285	902067
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0005502801687684	4264	15216	27651369	42449431
Myrm_scab	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0011879988928839	4124	36896	31057268	74640172
Myrm_spec	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0013367569573089	3544	8175	6115547	13781245
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0001980134536487	4408	38140	192613175	287941465
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1600001	1700000	0.0010851245831201	4263	44677	41172231	116855001
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0002800363960681	3127	55921	199691900	160512940
Myrm_spec	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0012909410983936	2676	9407	7286932	7626920
Myrm_scab	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0020764533843306	2964	88575	42656869	36569771
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0011017716428767	3266	31984	29029609	23515191
Myrm_sche	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0005924419617034	2809	296	499627	442085
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0018758495773527	2810	2179	1161607	1499753
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1700001	1800000	0.0018121534900213	2976	97221	53649429	64801563
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0007125985828095	2801	801	1124055	1649625
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0004486677126823	3245	9735	21697572	33064828
Myrm_scab	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0022536875485816	3270	91895	40775395	41794925
Myrm_spec	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0006487723689842	2691	4618	7118059	8425217
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0005406148189607	3546	76441	141396420	234010500
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0027177440358406	3413	156442	57563184	65886912
Myrm_sche	scaffold11_size3621645_arrow_np1212	1800001	1900000	0.0008881537210821	2796	378	425602	555854
Myrm_sche	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.0009762669935614	3587	442	452745	901035
Myrm_rugi	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.0013672919265728	4716	264158	193197952	324622898
Myrm_spec	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.0032940979514059	3434	22746	6905077	14534678
Myrm_scab	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.002827006929837	4168	103641	36661035	77233065
Myrm_rubr	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.0011767549124711	4047	38812	32982229	42554771
Myrm_lobu	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.0014730779894886	3729	1902	1291174	2534726
Myrm_sabu	scaffold11_size3621645_arrow_np1212	1900001	2000000	0.003616697495583	4435	189765	52469138	117812842
Myrm_rugi	scaffold11_size3621645_arrow_np1212	2000001	2100000	0.0010977017743148	4048	254944	232252517	211458193
Myrm_lobu	scaffold11_size3621645_arrow_np1212	2000001	2100000	0.0015129411864198	3477	1789	1182465	2095875
Myrm_sche	scaffold11_size3621645_arrow_np1212	2000001	2100000	0.000555260941448	3347	267	480855	679173
Myrm_rubr	scaffold11_size3621645_arrow_np1212	2000001	2100000	0.0007563514964932	4042	26895	35558864	29167336
